p	SIGMA	TMASS	CRATIO	EXCESS	H
1605217	-4.614337	1.01171875	0.972034231722	0.287039547093	0.0408262558894
1605313	-4.614423	1.0625	1.02082598926	1.53096913863	0.0408238144212
1605697	-4.614768	1	0.960786413855	0	0.040814051468
1605761	-4.614826	1.134765625	1.09026909941	3.30207346861	0.0408124247631
1605889	-4.614941	1.0625	1.0208403508	1.53151846342	0.0408091717423
1606081	-4.615113	1	0.960795421915	0	0.0408042931832
1606273	-4.615286	1	0.960799924393	0	0.0407994157905
1606433	-4.615429	1	0.960803675668	0	0.0407953521871
1606529	-4.615516	1	0.960805926089	0	0.0407929144136
1606753	-4.615717	1.0703125	1.02836821188	1.72388525692	0.0407872274083
1606817	-4.615774	1.03125	0.990838071919	0.766201743343	0.0407856028409
1607201	-4.616119	1.015625	0.975834510422	0.383192425803	0.0407758581534
1607233	-4.616148	1.0078125	0.968328846446	0.191600027657	0.0407750463063
1607681	-4.616550	1	0.960832910993	0	0.0407636838403
1607713	-4.616578	1	0.960833660043	0	0.0407628724779
1607873	-4.616722	1.0390625	0.998370115992	0.958381613832	0.0407588161503
1608449	-4.617239	1.0078125	0.968357527797	0.191744988365	0.040744220053
1608577	-4.617354	1	0.960853873576	0	0.0407409778954
1608769	-4.617526	1.017578125	0.977748451045	0.431512055819	0.0407361156263
1609249	-4.617956	1.015625	0.975883167994	0.383680714504	0.0407239650297
1610017	-4.618644	1.0078125	0.968394450195	0.191931911383	0.0407045391446
1610177	-4.618788	1	0.960891251003	0	0.0407004944177
1610369	-4.618960	1	0.960895731498	0	0.0406956418063
1610561	-4.619132	1.0625	1.02095647415	1.53597409781	0.0406907903519
1610657	-4.619218	1	0.960902450316	0	0.0406883650585
1610753	-4.619304	1	0.960904689409	0	0.0406859400541
1611361	-4.619848	1	0.960918864378	0	0.0406705884032
1611553	-4.620020	1.033203125	0.992828996274	0.816488833495	0.04066574292
1611809	-4.620249	1	0.960929302516	0	0.0406592840715
1612033	-4.620450	1.03125	0.990963723229	0.768688963912	0.0406536342618
1612609	-4.620965	1.09375	1.05103679645	2.30689087892	0.0406391133871
1613057	-4.621366	1	0.960958350808	0	0.040627826543
1613153	-4.621452	1.0078125	0.968468088062	0.19230575742	0.0406254087492
1613441	-4.621709	1	0.960967280056	0	0.0406181570941
1613761	-4.621995	1.015625	0.975989947945	0.384756475547	0.0406101027352
1613921	-4.622139	1.015625	0.975993723935	0.384794623102	0.0406060767534
1614017	-4.622224	1	0.960980666273	0	0.0406036615476
1614241	-4.622425	1.03125	0.991016677968	0.769741836423	0.0405980271843
1614593	-4.622739	1.0625	1.02105617102	1.53981937133	0.0405891763435
1614721	-4.622853	1.28125	1.23127742514	6.92973649577	0.0405859588127
1614817	-4.622939	1	0.960999243016	0	0.0405835459993
1614913	-4.623025	1.125	1.08112665492	3.08024910353	0.0405811334728
1615073	-4.623168	1.015625	0.976020889836	0.385069285496	0.0405771132327
1615777	-4.623797	1.046875	1.00606939514	1.15571140421	0.0405594336347
1615841	-4.623854	1	0.961022995451	0	0.0405578271624
1616033	-4.624025	1	0.961027445812	0	0.0405530085091
1616161	-4.624139	1	0.961030412155	0	0.0405497967096
1616609	-4.624539	1.03125	0.991073315513	0.770871004044	0.0405385594167
1616801	-4.624711	1.0078125	0.968553403014	0.192740639544	0.0405337453403
1616833	-4.624739	1.0078125	0.968554149754	0.192744454299	0.0405329431054
1616897	-4.624796	1	0.961047459868	0	0.0405313387309
1617569	-4.625396	1	0.961063012149	0	0.0405145004633
1617697	-4.625510	1	0.96106597308	0	0.0405112947604
1618049	-4.625824	1.015625	0.976090896341	0.385778830014	0.0405024816925
1618081	-4.625852	1	0.961074853173	0	0.0405016806946
1618241	-4.625995	1.03125	0.991112256767	0.77164921416	0.0404976761805
1618369	-4.626109	1	0.961081510585	0	0.0404944731393
1618433	-4.626166	1.0078125	0.968591450558	0.192935192073	0.0404928718087
1618817	-4.626508	1	0.961091862034	0	0.0404832664841
1618849	-4.626537	1	0.961092601212	0	0.0404824662461
1619329	-4.626965	1.0078125	0.968612308063	0.193042005226	0.040470466471
1619713	-4.627307	1	0.96111254842	0	0.0404608717717
1620001	-4.627563	1.15625	1.11129406684	3.86244230182	0.0404536787323
1620161	-4.627706	1.0625	1.02119306358	1.54512951095	0.0404496837043
1620257	-4.627791	1	0.961125097284	0	0.0404472870662
1620449	-4.627962	1	0.961129524361	0	0.0404424946419
1620769	-4.628247	1	0.961136900583	0	0.0404345097913
1620929	-4.628389	1.2578125	1.2089346454	6.376680519	0.0404305185483
1620961	-4.628418	1.046875	1.00619482458	1.15941934653	0.0404297203943
1621153	-4.628589	1.015625	0.976163650672	0.386518892576	0.0404249321316
1621537	-4.628931	1.00390625	0.964909102223	0.096652611677	0.0404153590082
1621729	-4.629101	1	0.96115901246	0	0.0404105741465
1621793	-4.629158	1	0.961160485691	0	0.0404089794444
1622081	-4.629414	1	0.961167113846	0	0.0404018048421
1622209	-4.629528	1	0.961170058966	0	0.0403986169476
1622273	-4.629585	1.00390625	0.964926107653	0.0966964813649	0.0403970231891
1622849	-4.630097	1.0703125	1.02876808256	1.74115465496	0.0403826850188
1622977	-4.630211	1	0.961187720312	0	0.0403795001408
1623137	-4.630353	1.015625	0.976210013327	0.386991922255	0.0403755197497
1623169	-4.630382	1.015625	0.976210760219	0.386999551766	0.0403747237657
1623233	-4.630439	1	0.961193603858	0	0.0403731318917
1623361	-4.630552	1	0.961196544962	0	0.0403699485204
1623553	-4.630723	1	0.961200955782	0	0.0403651744045
1624193	-4.631292	1.09375	1.05132961858	2.3234621767	0.0403492688369
1624321	-4.631405	1	0.96121858904	0	0.0403460892274
1624417	-4.631491	1	0.96122079207	0	0.0403437048492
1624993	-4.632002	1.09375	1.05134969297	2.32460660334	0.0403294044959
1625153	-4.632144	1	0.961237673657	0	0.0403254339745
1626017	-4.632911	1.015625	0.976277120434	0.387678578241	0.0403040066617
1626337	-4.633195	1	0.961264800174	0	0.0402960763975
1626433	-4.633280	1.0625	1.02134618533	1.55111104753	0.0402936979267
1626497	-4.633337	1	0.961268463008	0	0.0402921124355
1626817	-4.633621	1.125	1.08143525992	3.10295452811	0.0402841868508
1626881	-4.633677	1	0.961277250983	0	0.040282602108
1627169	-4.633933	1	0.961283839348	0	0.040275472308
1627201	-4.633961	1	0.96128457125	0	0.0402746802638
1627361	-4.634103	1.0625	1.02136874474	1.5519960708	0.0402707205101
1627489	-4.634216	1.09765625	1.05516724669	2.4251845984	0.0402675532676
1627553	-4.634273	1.001953125	0.963170144997	0.0485055993458	0.0402659698332
1627649	-4.634358	1	0.961294814976	0	0.0402635949151
1628161	-4.634812	1.00390625	0.965061619031	0.0970474388685	0.0402509334151
1628353	-4.634982	1.0078125	0.968821142728	0.19411776627	0.0402461874053
1628801	-4.635379	1.0625	1.0214037018	1.55336938277	0.0402351177338
1628897	-4.635464	1.02734375	0.987609507105	0.679639159895	0.0402327464536
1629281	-4.635804	1	0.961332085607	0	0.0402232641269
1629377	-4.635889	1.2578125	1.20917826873	6.40991466869	0.0402208942436
1629409	-4.635917	1	0.961335005758	0	0.0402201043446
1629601	-4.636087	1.03125	0.991381240945	0.777066166934	0.0402153656018
1630049	-4.636484	1.0234375	0.98388123115	0.58295984493	0.0402043128765
1630273	-4.636682	1.03125	0.991397039789	0.777386606394	0.0401987887918
1630721	-4.637079	1.03125	0.991407565397	0.7776002327	0.0401877451753
1630913	-4.637248	1.0625	1.02145486481	1.55538357366	0.0401830140541
1631297	-4.637588	1.095703125	1.05338490829	2.38224186623	0.0401735551527
1631489	-4.637758	1	0.961382396478	0	0.0401688273718
1631521	-4.637786	1.09765625	1.05526819543	2.43119283827	0.0401680395165
1631969	-4.638182	1	0.961393316304	0	0.0401570127864
1632193	-4.638380	1.02734375	0.987686647887	0.681014379244	0.0401515016913
1632481	-4.638635	1	0.961404957315	0	0.0401444182199
1632769	-4.638889	1.015625	0.976433557022	0.389288405051	0.0401373372473
1633057	-4.639144	1.0078125	0.96892912354	0.194678535325	0.0401302587724
1633249	-4.639313	1.0390625	0.998977968395	0.973507119287	0.0401255411759
1633409	-4.639455	1.03125	0.991470602474	0.778881990539	0.0401216106927
1633633	-4.639652	1.09375	1.05156529181	2.33696641108	0.0401161093097
1633729	-4.639737	1	0.961433302889	0	0.040113752036
1634177	-4.640133	1.03125	0.991488576447	0.779248207065	0.0401027550871
1634497	-4.640415	1.015625	0.976473393221	0.389700398642	0.0400949038144
1634593	-4.640500	1	0.96145290237	0	0.0400925490321
1634657	-4.640557	1.01171875	0.972721396594	0.292303909648	0.0400909793308
1634753	-4.640641	1.03125	0.991502046271	0.779522869459	0.0400886250094
1634849	-4.640726	1.078125	1.03657266719	1.94892161631	0.0400862709645
1634881	-4.640754	1.015625	0.976482234715	0.389791952773	0.0400854863443
1635041	-4.640895	1	0.961463057223	0	0.0400815637039
1635169	-4.641008	1	0.961465957627	0	0.0400784261443
1635329	-4.641149	1.046875	1.0065384692	1.16969629778	0.0400745048856
1635649	-4.641432	1	0.961476830255	0	0.0400666646695
1635713	-4.641488	1	0.961478279475	0	0.0400650969944
1635937	-4.641686	1.03125	0.991529705602	0.780087453269	0.0400596110975
1636001	-4.641742	1	0.961484799616	0	0.0400580439743
1636513	-4.642194	1.00390625	0.965252230787	0.0975452644579	0.0400455114014
1636577	-4.642250	1.03125	0.99154464057	0.780392633707	0.0400439453811
1636961	-4.642589	1.0625	1.02160067483	1.56115148394	0.0400345518311
1637633	-4.643181	1	0.961521705434	0	0.0400181237188
1638209	-4.643688	1.125	1.0817265534	3.1246833753	0.0400040532069
1638913	-4.644308	1	0.96155060172	0	0.0399868693457
1638977	-4.644364	1.0625	1.02164904823	1.5630741207	0.0399853079085
1639201	-4.644561	1	0.961557097404	0	0.0399798438386
1640033	-4.645293	1.09375	1.05172358637	2.34612182422	0.0399595617893
1640609	-4.645800	1.0009765625	0.962527874099	0.0244473522021	0.0399455324212
1640641	-4.645828	1.03515625	0.9953954253	0.880121845674	0.0399447533007
1640833	-4.645997	1	0.961593864864	0	0.0399400792159
1640929	-4.646081	1.03125	0.991645901261	0.782467860685	0.0399377425836
1641089	-4.646222	1.015625	0.976624620083	0.391272077897	0.0399338488041
1641217	-4.646335	1.015625	0.976627544966	0.391302595941	0.039930734327
1641281	-4.646391	1.03125	0.991654068892	0.782635709926	0.0399291772707
1641377	-4.646475	1.03125	0.991656295843	0.782681486992	0.0399268419138
1641473	-4.646560	1.015625	0.976633393414	0.391363632029	0.0399245068301
1641889	-4.646925	1	0.961617618119	0	0.0399143912895
1641953	-4.646981	1	0.961619056766	0	0.0399128355075
1642049	-4.647066	1.015625	0.976646546012	0.391500963226	0.0399105020618
1642273	-4.647263	1.0078125	0.969138953449	0.195777184901	0.039905058416
1642657	-4.647600	1.017578125	0.978538612801	0.440601664425	0.0398957299059
1643137	-4.648021	1.0078125	0.969158508955	0.195880183299	0.0398840753997
1643233	-4.648106	1.0703125	1.02926366851	1.76302464809	0.0398817453155
1643617	-4.648443	1.28125	1.23212229296	7.05374656672	0.0398724277006
1643809	-4.648611	1.0625	1.02176452633	1.56768234531	0.0398677705257
1643969	-4.648752	1.0625	1.02176833895	1.56783493553	0.0398638903775
1644001	-4.648780	1.0703125	1.02928210948	1.76384863527	0.0398631144385
1644193	-4.648948	1.03125	0.99172150848	0.784024280919	0.0398584594388
1644641	-4.649341	1.0625	1.02178434413	1.56847581445	0.0398476019995
1644673	-4.649369	1	0.961680099731	0	0.0398468266944
1645249	-4.649875	1	0.961693001571	0	0.039832876361
1645409	-4.650015	1.09375	1.05185563861	2.35381237125	0.0398290030017
1645537	-4.650127	1	0.961699449234	0	0.0398259048566
1645601	-4.650183	1	0.961700881753	0	0.0398243559648
1645729	-4.650295	1	0.96170374647	0	0.0398212585426
1646017	-4.650548	1	0.961710190517	0	0.0398142911039
1646209	-4.650716	1.015625	0.976741274177	0.392492799649	0.0398096474992
1646497	-4.650968	1.015625	0.976747815242	0.392561465248	0.0398026841227
1646849	-4.651277	1.03125	0.991782819303	0.785290779736	0.0397941766367
1647137	-4.651529	1.0625	1.02184368198	1.57085622187	0.0397872186709
1647361	-4.651725	1.046875	1.00682180756	1.17830238613	0.0397818086018
1647553	-4.651893	1	0.961744522173	0	0.0397771725705
1647617	-4.651949	1.0078125	0.969259591567	0.196414249065	0.0397756274668
1647649	-4.651978	1.015625	0.976773957511	0.392836127642	0.03977485496
1647937	-4.652230	1.125	1.0819722324	3.14323834592	0.0397679037487
1648001	-4.652286	1	0.961754523978	0	0.0397663593651
1648289	-4.652538	1.01953125	0.980545344523	0.491235897326	0.0397594111227
1648417	-4.652650	1	0.961763806688	0	0.0397563237943
1648481	-4.652706	1	0.961765234397	0	0.0397547803099
1648513	-4.652734	1.03125	0.991821134093	0.786084248875	0.0397540086126
1649377	-4.653490	1.0625	1.02189678683	1.57299248493	0.0397331841053
1650401	-4.654385	1.0625	1.02192101716	1.57396906233	0.0397085314418
1650529	-4.654497	1.005859375	0.967446475399	0.14757104386	0.0397054520096
1650881	-4.654805	1.0078125	0.9693329052	0.196803354124	0.0396969860335
1651073	-4.654972	1	0.961822967154	0	0.0396923697499
1651201	-4.655084	1.064453125	1.02381849303	1.62394238885	0.0396892928238
1651297	-4.655168	1.0625	1.02194219498	1.57482356756	0.0396869854424
1651361	-4.655224	1.0390625	0.999400830955	0.984302877279	0.0396854473371
1651457	-4.655308	1.03125	0.991888739872	0.787488078889	0.0396831404027
1651553	-4.655392	1.078125	1.03697689235	1.96883463989	0.0396808337365
1651681	-4.655504	1	0.96183648417	0	0.0396777585987
1652033	-4.655811	1.09375	1.05201720907	2.36328822385	0.0396693044267
1652129	-4.655895	1.0625	1.02196184032	1.5756170367	0.0396669993687
1652353	-4.656090	1.0625	1.0219671262	1.575830663	0.0396616219416
1652513	-4.656230	1	0.961854965635	0	0.0396577818147
1652737	-4.656426	1.015625	0.976888999893	0.394049219883	0.0396524068863
1652801	-4.656482	1.0078125	0.969375900762	0.197032239452	0.03965087146
1652897	-4.656565	1.015625	0.97689260653	0.394087367437	0.0396485685436
1652929	-4.656593	1.09765625	1.05579625041	2.46309373093	0.0396478009642
1652993	-4.656649	1.0625	1.02198222112	1.57644102388	0.0396462658947
1653313	-4.656928	1.0625	1.02198976437	1.57674620432	0.0396385923295
1653409	-4.657012	1.0390625	0.999448085023	0.985523599031	0.0396362908391
1653473	-4.657068	1	0.961876268173	0	0.0396347566607
1653697	-4.657263	1	0.961881235342	0	0.0396293879713
1654241	-4.657738	1.09375	1.05207078931	2.36644684138	0.0396163557789
1654337	-4.657822	1	0.961895420124	0	0.0396140568699
1654369	-4.657850	1	0.961896129086	0	0.0396132906262
1654561	-4.658017	1.078125	1.03704884967	1.97242051003	0.0396086937864
1654721	-4.658157	1	0.961903925927	0	0.0396048639015
1654817	-4.658240	1	0.961906051785	0	0.0396025663261
1655201	-4.658575	1.046875	1.00700429751	1.18391007668	0.0395933786894
1655393	-4.658742	1.02734375	0.98822126919	0.69069432126	0.0395887864694
1655809	-4.659105	1.0703125	1.02956356795	1.7765174382	0.0395788403131
1655873	-4.659161	1	0.961929420567	0	0.0395773105788
1656257	-4.659495	1	0.961937911199	0	0.0395681346554
1656673	-4.659857	1	0.961947105112	0	0.0395581988721
1657121	-4.660248	1	0.961957001282	0	0.0395475043766
1657153	-4.660275	1.09375	1.05214124307	2.37061255436	0.0395467407053
1657441	-4.660526	1	0.961964066824	0	0.0395398689908
1657697	-4.660749	1.0625	1.0220928247	1.58092717632	0.0395337628047
1657729	-4.660777	1.01171875	0.973243514469	0.296429567693	0.039532999664
1657793	-4.660832	1.03125	0.992033455761	0.790509365225	0.0395314734711
1657889	-4.660916	1.015625	0.977004797209	0.395277571145	0.0395291844026
1658273	-4.661250	1	0.961982424957	0	0.039520030779
1658497	-4.661445	1.0078125	0.969502890789	0.197711265927	0.0395146931227
1658561	-4.661501	1.03125	0.992050924803	0.79087558175	0.0395131683429
1658753	-4.661668	1	0.961993008129	0	0.0395085947094
1658849	-4.661751	1.015625	0.977026297869	0.395506456474	0.0395063082897
1658977	-4.661862	1.0625	1.02212281648	1.58214789807	0.0395032601416
1659041	-4.661918	1.015625	0.977030595129	0.395552233539	0.039501736244
1659169	-4.662029	1.0625	1.02212731141	1.58233100633	0.0394986888014
1659233	-4.662085	1.015625	0.977034891432	0.395598010605	0.0394971652565
1659457	-4.662280	1.0625	1.02213405193	1.58260566873	0.0394918337745
1659649	-4.662447	1.0703125	1.02965426894	1.78063737411	0.0394872650783
1659809	-4.662586	1.015625	0.977047774603	0.395735341802	0.0394834586389
1660097	-4.662836	1.0625	1.02214902279	1.5832160296	0.0394766088969
1660289	-4.663003	1	0.962026834718	0	0.0394720437225
1660609	-4.663281	1.314453125	1.26454843249	7.96801235146	0.0394644374443
1661249	-4.663837	1	0.962047945777	0	0.039449233679
1661281	-4.663865	1	0.962048649074	0	0.0394484737982
1661441	-4.664004	1.0625	1.0221804255	1.58449778744	0.0394446748335
1661857	-4.664365	1.0625	1.02219013548	1.58489452201	0.0394348009486
1661953	-4.664448	1.046875	1.00716013476	1.18873955711	0.0394325230617
1662593	-4.665004	1.01171875	0.973351807111	0.297299331941	0.0394173438719
1662977	-4.665337	1.015625	0.977118478567	0.396490663386	0.0394082419661
1663009	-4.665365	1	0.962086588481	0	0.0394074836636
1663073	-4.665420	1.015625	0.977120617066	0.396513551919	0.0394059671464
1663169	-4.665503	1	0.962090097553	0	0.0394036925893
1663457	-4.665753	1.03125	0.992161925127	0.7932102121	0.0393968704932
1663681	-4.665947	1.125	1.08236398749	3.17326810101	0.0393915660514
1663777	-4.666031	1.125	1.08236635437	3.17345120928	0.0393892931565
1663873	-4.666114	1.0078125	0.969621979205	0.198352144846	0.0393870205238
1664353	-4.666530	1	0.962116044507	0	0.039375661293
1664417	-4.666585	1.0078125	0.96963398858	0.198416995689	0.0393741472239
1664801	-4.666918	1	0.962125853014	0	0.039365065254
1664833	-4.666946	1.015625	0.977159780824	0.396933175021	0.0393643086123
1665121	-4.667196	1.015625	0.977166181855	0.39700184062	0.0393575001456
1665569	-4.667584	1	0.962142655785	0	0.0393469138775
1665761	-4.667750	1.0078125	0.969663626447	0.198577215419	0.0393423786486
1665889	-4.667861	1	0.96214965254	0	0.0393393557434
1666081	-4.668027	1.015625	0.977187503248	0.397230725948	0.0393348222565
1666177	-4.668110	1.078125	1.0373243808	1.9862680724	0.0393325559049
1666657	-4.668526	1.28125	1.23277574383	7.15262502861	0.0393212280631
1666913	-4.668747	1	0.962172024788	0	0.039315189215
1667233	-4.669024	1	0.962179010693	0	0.0393076432628
1667329	-4.669107	1	0.962181105961	0	0.039305380042
1667489	-4.669246	1.251953125	1.20461001374	6.41075859393	0.0393016085863
1667777	-4.669495	1.01953125	0.980983671452	0.497043862535	0.0392948217897
1667873	-4.669578	1.0703125	1.0298471683	1.78946090352	0.039292560045
1667969	-4.669661	1.03125	0.992263664376	0.795361734188	0.0392902985607
1668001	-4.669689	1.015625	0.97723007519	0.397688496605	0.0392895447904
1668449	-4.670076	1.0078125	0.969722764346	0.198897654879	0.0392789950427
1668481	-4.670104	1	0.962206231084	0	0.0392782417061
1668833	-4.670408	1.0625	1.02235227039	1.59154745556	0.03926995691
1668929	-4.670491	1.0078125	0.969733305397	0.198954876211	0.0392676980267
1669121	-4.670657	1.0703125	1.02987628113	1.7907998827	0.0392631810396
1669249	-4.670768	1.01953125	0.981016379867	0.497482559415	0.0392601702921
1669313	-4.670823	1.125	1.08250240079	3.18401045243	0.0392586650916
1669441	-4.670934	1.03125	0.992296741425	0.796063649195	0.0392556550366
1669537	-4.671017	1.015625	0.977264064906	0.39805471313	0.0392533977983
1669697	-4.671155	1.015625	0.977267602041	0.398092860685	0.0392496363113
1669793	-4.671238	1.0625	1.0223744805	1.59246299687	0.039247379765
1670017	-4.671431	1.09375	1.0524496493	2.38901493477	0.0392421154994
1670561	-4.671901	1.0703125	1.02990982084	1.79234485866	0.0392293367318
1670657	-4.671984	1.00390625	0.9660124018	0.0995804365034	0.039227082519
1671041	-4.672316	1.09375	1.05247400272	2.39047980087	0.039218068258
1671073	-4.672343	1.095703125	1.05435418252	2.44032819414	0.0392173172566
1671521	-4.672730	1	0.962272373487	0	0.0392068062561
1671713	-4.672896	1	0.96227654313	0	0.0392023032662
1672129	-4.673255	1	0.962285574196	0	0.0391925503355
1672609	-4.673669	1	0.962295989285	0	0.0391813029823
1672897	-4.673917	1.064453125	1.02432562186	1.64528022359	0.0391745576685
1672961	-4.673972	1.03125	0.992375611592	0.797742141604	0.0391730590253
1673249	-4.674221	1.0625	1.02245423382	1.5957589456	0.0391663165494
1673281	-4.674248	1	0.962310560749	0	0.0391655675287
1673377	-4.674331	1.01953125	0.981107810246	0.498712818055	0.0391633206384
1673569	-4.674497	1.078125	1.03749780239	1.99508015755	0.0391588276312
1673857	-4.674745	1	0.962323041615	0	0.0391520900531
1673953	-4.674828	1	0.962325120955	0	0.0391498447089
1674209	-4.675048	1.0625	1.02247633129	1.59667448692	0.0391438583833
1674433	-4.675241	1.015625	0.977372006626	0.399222028305	0.0391386218499
1674593	-4.675379	1	0.962338977363	0	0.0391348823266
1674817	-4.675572	1.03125	0.992417069219	0.798627164874	0.0391296481944
1674913	-4.675655	1	0.962345901745	0	0.0391274054234
1675073	-4.675793	1	0.962349362981	0	0.0391236680431
1675361	-4.676041	1	0.962355591603	0	0.0391169425575
1675393	-4.676068	1.0625	1.02250355127	1.59780365454	0.039116195424
1675873	-4.676481	1	0.962366659623	0	0.039104991846
1675937	-4.676536	1.03125	0.992442044001	0.79916123064	0.0391034985205
1676321	-4.676867	1.015625	0.977413469096	0.399672169451	0.039094540962
1676417	-4.676950	1	0.962378412264	0	0.0390923022136
1676641	-4.677142	1.125	1.08268115564	3.19798771649	0.0390870794642
1676833	-4.677308	1	0.962387394626	0	0.0390826039325
1676993	-4.677445	1	0.962390848239	0	0.0390788751056
1677089	-4.677528	1.03125	0.992467698855	0.799710555428	0.039076638151
1677121	-4.677555	1.078125	1.03758061151	1.99931453613	0.0390758925564
1677217	-4.677638	1.0625	1.02254541237	1.59954318303	0.0390736559431
1677281	-4.677693	1.0625	1.02254687959	1.59960421912	0.0390721650099
1677569	-4.677941	1	0.962403275995	0	0.0390654572182
1677857	-4.678188	1	0.962409486794	0	0.0390587517291
1678337	-4.678601	1.26953125	1.22182205433	6.90263629406	0.0390475810281
1678657	-4.678876	1.125	1.08273006928	3.20183299001	0.0390401374432
1678753	-4.678959	1.03125	0.992504696042	0.800504024567	0.0390379049211
1679009	-4.679179	1.0625	1.02258645382	1.60125219348	0.0390319527769
1679233	-4.679371	1	0.962439132309	0	0.0390267461395
1679297	-4.679426	1.0390625	1.00003584246	1.00095428492	0.0390252587839
1679329	-4.679453	1	0.962441198856	0	0.0390245151486
1679521	-4.679618	1.015625	0.977483539568	0.400435120546	0.039020053932
1679681	-4.679756	1	0.962448774249	0	0.0390163370307
1680929	-4.680827	1	0.962475607857	0	0.0389873694844
1680961	-4.680855	1.125	1.08278583232	3.20622758831	0.0389866272924
1682017	-4.681761	1	0.962498969988	0	0.0389621507987
1682081	-4.681816	1.0625	1.02265661478	1.60418192569	0.0389606683626
1682561	-4.682227	1.03125	0.992589097653	0.802319848173	0.0389495536863
1682753	-4.682392	1.09375	1.05275051579	2.40723420691	0.0389451095912
1683041	-4.682639	1.0078125	0.970040626094	0.200637183375	0.0389384453498
1683169	-4.682749	1.015625	0.977563107092	0.401304884794	0.0389354841968
1683233	-4.682803	1	0.962525046204	0	0.0389340037891
1683553	-4.683078	1.00390625	0.966291792583	0.100349109731	0.0389266034393
1683841	-4.683324	1.03125	0.992617385428	0.802930209049	0.0389199455293
1684097	-4.683544	1.03125	0.992623038016	0.803052281224	0.0389140292988
1684289	-4.683708	1	0.962547661936	0	0.0389095933061
1684481	-4.683873	1	0.962551770955	0	0.0389051583247
1684577	-4.683955	1.00390625	0.966313801006	0.100410145819	0.0389029412131
1684609	-4.683982	1.09375	1.05279399509	2.40988927672	0.0389022022321
1684769	-4.684119	1.03125	0.992637868193	0.803372720684	0.0388985077479
1684801	-4.684147	1.26953125	1.22199824464	6.92922132496	0.0388977689353
1684993	-4.684311	1.015625	0.977602766494	0.401739766918	0.0388933366489
1685153	-4.684448	1.00390625	0.96632616943	0.100444478618	0.0388896438484
1685441	-4.684695	1.0625	1.02273307144	1.60738632029	0.0388829985743
1685473	-4.684722	1.0078125	0.970093087988	0.200927104791	0.0388822603507
1685953	-4.685133	1.125	1.08290614894	3.21574921798	0.0388711903594
1686017	-4.685188	1.0078125	0.970104802948	0.200991955634	0.0388697148368
1686049	-4.685215	1	0.962585294225	0	0.0388689771175
1686593	-4.685680	1	0.962596910728	0	0.0388564401726
1686913	-4.685954	1.0234375	0.985164765766	0.603296306363	0.0388490692762
1687009	-4.686036	1.046875	1.00772793543	1.20666127832	0.0388468585526
1687297	-4.686283	1	0.962611933146	0	0.0388402278911
1687393	-4.686365	1.03125	0.99269566762	0.804623960479	0.0388380181736
1687489	-4.686447	1	0.962616028075	0	0.0388358087075
1687937	-4.686830	1	0.962625579422	0	0.0388255011887
1687969	-4.686857	1.125	1.08295454416	3.21959449149	0.0388247651468
1688161	-4.687021	1	0.962630353265	0	0.0388203494809
1689217	-4.687923	1.09375	1.05290154606	2.41648117418	0.0387960812613
1689377	-4.688060	1	0.962656247151	0	0.038792406905
1689601	-4.688251	1.0078125	0.970181802329	0.201419208248	0.0387872639753
1690081	-4.688661	1	0.962671221953	0	0.0387762480023
1690433	-4.688961	1.0625	1.0228461239	1.61214713512	0.0387681735981
1690529	-4.689043	1.03125	0.992764518406	0.806119344625	0.0387659720715
1690849	-4.689316	1	0.962687544409	0	0.0387586354547
1691297	-4.689699	1	0.962697059252	0	0.0387483688554
1691681	-4.690026	1	0.96270521097	0	0.0387395732411
1692161	-4.690435	1.0078125	0.970236609637	0.201724388685	0.0387285843368
1692641	-4.690845	1	0.962725574686	0	0.0387176016651
1692737	-4.690926	1	0.962727609835	0	0.0387154058782
1693249	-4.691363	1.00390625	0.966499157319	0.100927045186	0.0387036992197
1693441	-4.691526	1	0.962742527471	0	0.0386993110477
1693537	-4.691608	1.0625	1.02291609582	1.61510738537	0.0386971173349
1693633	-4.691690	1.046875	1.00787534043	1.21139920462	0.0386949238708
1693729	-4.691772	1.00390625	0.966509363521	0.100955655852	0.0386927306553
1693889	-4.691908	1	0.962752014296	0	0.0386890758485
1693921	-4.691935	1.0078125	0.970274197145	0.201934200237	0.03868834497
1694081	-4.692071	1	0.962756078599	0	0.0386846909918
1694177	-4.692153	1.00390625	0.966518884287	0.10098235914	0.0386824989361
1694369	-4.692317	1.00390625	0.966522963131	0.100993803407	0.0386781155699
1694689	-4.692589	1	0.962768943044	0	0.0386708121667
1694977	-4.692834	1	0.962775033627	0	0.0386642414617
1695041	-4.692889	1	0.962776386819	0	0.0386627816082
1695073	-4.692916	1.0703125	1.03047232565	1.8186437829	0.0386620517228
1695233	-4.693052	1	0.962780445805	0	0.0386584027092
1695329	-4.693134	1	0.962782474967	0	0.0386562136317
1695457	-4.693243	1	0.962785180171	0	0.0386532952472
1695553	-4.693324	1	0.962787208816	0	0.0386511067481
1695809	-4.693542	1.03125	0.992879886751	0.808637083238	0.0386452719616
1696001	-4.693706	1.125	1.08314625702	3.23491454948	0.0386408970278
1696033	-4.693733	1	0.962797348726	0	0.0386401679684
1696193	-4.693869	1.125	1.0831508184	3.235280766	0.0386365230843
1696417	-4.694059	1	0.962805456675	0	0.0386314214017
1696577	-4.694195	1.0087890625	0.971271020962	0.227532178058	0.0386277781675
1696609	-4.694223	1.03125	0.992897306491	0.809018558785	0.0386270496031
