2019160321	6	0,1,2,3,12,23	18
5027429633	6	0,1,2,3,12,25	10
5027429633	6	0,1,2,3,12,25	31
1580427841	6	0,1,2,3,12,27	12
1580427841	6	0,1,2,3,12,27	25
3105511169	6	0,1,2,3,12,29	3
2601290177	6	0,1,2,3,12,29	6
8766641537	6	0,1,2,3,12,29	9
2601290177	6	0,1,2,3,12,29	19
3105511169	6	0,1,2,3,12,29	22
8766641537	6	0,1,2,3,12,29	28
7898620033	6	0,1,2,3,12,30	27
7898620033	6	0,1,2,3,12,30	30
9500336897	6	0,1,2,3,13,14	5
9500336897	6	0,1,2,3,13,14	8
4562656577	6	0,1,2,3,13,17	10
2162987969	6	0,1,2,3,13,17	15
2162987969	6	0,1,2,3,13,17	18
4562656577	6	0,1,2,3,13,17	23
3697363073	6	0,1,2,3,13,20	6
3697363073	6	0,1,2,3,13,20	11
7018766593	6	0,1,2,3,13,21	4
7018766593	6	0,1,2,3,13,21	25
1444496321	6	0,1,2,3,13,22	1
1444496321	6	0,1,2,3,13,22	12
1444496321	6	0,1,2,3,13,22	23
1444496321	6	0,1,2,3,13,22	26
3386015617	6	0,1,2,3,13,25	1
3386015617	6	0,1,2,3,13,25	28
1755440833	6	0,1,2,3,13,27	7
1231085377	6	0,1,2,3,13,27	15
1231085377	6	0,1,2,3,13,27	18
1755440833	6	0,1,2,3,13,27	26
5695401857	6	0,1,2,3,13,28	2
6573448577	6	0,1,2,3,13,28	7
6573448577	6	0,1,2,3,13,28	10
5695401857	6	0,1,2,3,13,28	15
14042568577	6	0,1,2,3,13,28	17
1083958529	6	0,1,2,3,13,28	18
14042568577	6	0,1,2,3,13,28	28
1083958529	6	0,1,2,3,13,28	31
4800686977	6	0,1,2,3,13,29	2
1174954817	6	0,1,2,3,13,29	3
1174954817	6	0,1,2,3,13,29	30
4800686977	6	0,1,2,3,13,29	31
5376998593	6	0,1,2,3,13,30	2
13093205953	6	0,1,2,3,13,30	7
13093205953	6	0,1,2,3,13,30	10
5376998593	6	0,1,2,3,13,30	15
2582748737	6	0,1,2,3,14,15	7
2238205441	6	0,1,2,3,14,15	8
2582748737	6	0,1,2,3,14,15	18
2238205441	6	0,1,2,3,14,15	29
3411306049	6	0,1,2,3,14,16	1
3411306049	6	0,1,2,3,14,16	4
1232594177	6	0,1,2,3,14,16	17
14646709313	6	0,1,2,3,14,16	18
1232594177	6	0,1,2,3,14,16	20
14646709313	6	0,1,2,3,14,16	23
8185876289	6	0,1,2,3,14,18	2
8185876289	6	0,1,2,3,14,18	7
1684210049	6	0,1,2,3,14,20	2
1684210049	6	0,1,2,3,14,20	7
4445644289	6	0,1,2,3,14,21	3
4445644289	6	0,1,2,3,14,21	14
4445644289	6	0,1,2,3,14,21	22
4445644289	6	0,1,2,3,14,21	27
7018766593	6	0,1,2,3,14,22	2
7018766593	6	0,1,2,3,14,22	7
1633670081	6	0,1,2,3,14,23	10
1633670081	6	0,1,2,3,14,23	31
15874970689	6	0,1,2,3,14,24	1
1868471873	6	0,1,2,3,14,24	2
15874970689	6	0,1,2,3,14,24	4
1868471873	6	0,1,2,3,14,24	7
7297715969	6	0,1,2,3,14,24	25
7297715969	6	0,1,2,3,14,24	28
6498208961	6	0,1,2,3,14,25	7
13618191617	6	0,1,2,3,14,25	12
6498208961	6	0,1,2,3,14,25	18
13618191617	6	0,1,2,3,14,25	25
1316366209	6	0,1,2,3,14,26	2
1316366209	6	0,1,2,3,14,26	7
1404350657	6	0,1,2,3,14,27	3
2243043137	6	0,1,2,3,14,27	11
1783606529	6	0,1,2,3,14,27	15
1404350657	6	0,1,2,3,14,27	22
1783606529	6	0,1,2,3,14,27	26
2243043137	6	0,1,2,3,14,27	30
3541573313	6	0,1,2,3,14,29	3
1570266689	6	0,1,2,3,14,29	6
8968035521	6	0,1,2,3,14,29	10
1570266689	6	0,1,2,3,14,29	19
3541573313	6	0,1,2,3,14,29	22
8968035521	6	0,1,2,3,14,29	31
2982658433	6	0,1,2,3,14,30	10
2982658433	6	0,1,2,3,14,30	15
10998607489	6	0,1,2,3,14,30	27
10998607489	6	0,1,2,3,14,30	30
8609935361	6	0,1,2,3,15,16	16
11803750337	6	0,1,2,3,15,16	20
11803750337	6	0,1,2,3,15,16	25
8609935361	6	0,1,2,3,15,16	29
10006188737	6	0,1,2,3,15,17	4
10006188737	6	0,1,2,3,15,17	6
5665386817	6	0,1,2,3,15,17	7
5665386817	6	0,1,2,3,15,17	9
5665386817	6	0,1,2,3,15,17	20
10006188737	6	0,1,2,3,15,17	25
5665386817	6	0,1,2,3,15,17	26
10006188737	6	0,1,2,3,15,17	27
15399374209	6	0,1,2,3,15,18	23
15399374209	6	0,1,2,3,15,18	26
1684210049	6	0,1,2,3,15,21	4
1684210049	6	0,1,2,3,15,21	25
3697363073	6	0,1,2,3,15,22	6
3697363073	6	0,1,2,3,15,22	11
4515418241	6	0,1,2,3,15,23	4
4515418241	6	0,1,2,3,15,23	25
1578558721	6	0,1,2,3,15,25	2
2477253697	6	0,1,2,3,15,25	9
2477253697	6	0,1,2,3,15,25	20
1578558721	6	0,1,2,3,15,25	31
1945129793	6	0,1,2,3,15,26	18
3810277697	6	0,1,2,3,15,26	19
